2.18000   		0.03319      
2.19000   		0.04122      
2.20000   		0.04314      
2.21000   		0.03626      
2.22000   		0.02095      
2.23000   		0.00105      
2.24000   		-0.01565     
2.25000   		-0.02297     
2.26000   		-0.02189     
2.27000   		-0.01648     
2.28000   		-0.00985     
2.29000   		-0.00453     
2.30000   		-0.00282     
2.31000   		-0.00534     
2.32000   		-0.00949     
2.33000   		-0.01226     
2.34000   		-0.01285     
2.35000   		-0.01139     
2.36000   		-0.00766     
2.37000   		-0.00246     
2.38000   		0.00117      
2.39000   		-0.00024     
2.40000   		-0.00882     
2.41000   		-0.02236     
2.42000   		-0.03129     
2.43000   		-0.02793     
2.44000   		-0.01572     
2.45000   		-0.00336     
2.46000   		0.00111      
2.47000   		-0.00612     
2.48000   		-0.02118     
2.49000   		-0.03627     
2.50000   		-0.04331     
2.51000   		-0.03828     
2.52000   		-0.02576     
2.53000   		-0.01165     
2.54000   		0.00404      
2.55000   		0.02297      
2.56000   		0.04418      
2.57000   		0.06445      
2.58000   		0.07882      
2.59000   		0.08264      
2.60000   		0.07372      
2.61000   		0.05462      
2.62000   		0.03483      
2.63000   		0.02271      
2.64000   		0.01755      
2.65000   		0.01394      
2.66000   		0.00602      
2.67000   		-0.00840     
2.68000   		-0.02383     
2.69000   		-0.03415     
2.70000   		-0.03960     
2.71000   		-0.04285     
2.72000   		-0.04511     
2.73000   		-0.04594     
2.74000   		-0.04294     
2.75000   		-0.03292     
2.76000   		-0.01307     
2.77000   		0.01560      
2.78000   		0.04511      
2.79000   		0.06567      
2.80000   		0.07090      
2.81000   		0.05929      
2.82000   		0.03566      
2.83000   		0.00704      
2.84000   		-0.02135     
2.85000   		-0.04609     
2.86000   		-0.06571     
2.87000   		-0.08022     
2.88000   		-0.09078     
2.89000   		-0.09727     
2.90000   		-0.09592     
2.91000   		-0.08395     
2.92000   		-0.06419     
2.93000   		-0.04175     
2.94000   		-0.02046     
2.95000   		-0.00217     
2.96000   		0.01387      
2.97000   		0.02900      
2.98000   		0.04327      
2.99000   		0.05592      
3.00000   		0.06591      
3.01000   		0.07130      
3.02000   		0.06866      
3.03000   		0.05637      
3.04000   		0.03801      
3.05000   		0.01877      
3.06000   		0.00175      
3.07000   		-0.01079     
3.08000   		-0.01612     
3.09000   		-0.01228     
3.10000   		0.00047      
3.11000   		0.01904      
3.12000   		0.03705      
3.13000   		0.04901      
3.14000   		0.05445      
3.15000   		0.05518      
3.16000   		0.05267      
3.17000   		0.04807      
3.18000   		0.04216      
3.19000   		0.03480      
3.20000   		0.02436      
3.21000   		0.00906      
3.22000   		-0.01167     
3.23000   		-0.03628     
3.24000   		-0.06019     
3.25000   		-0.07790     
3.26000   		-0.08504     
3.27000   		-0.07981     
3.28000   		-0.06447     
3.29000   		-0.04356     
3.30000   		-0.02218     
3.31000   		-0.00298     
3.32000   		0.01670      
3.33000   		0.03878      
3.34000   		0.05852      
3.35000   		0.06954      
3.36000   		0.06891      
3.37000   		0.05848      
3.38000   		0.04608      
3.39000   		0.03949      
3.40000   		0.04032      
3.41000   		0.04591      
3.42000   		0.05147      
3.43000   		0.05319      
3.44000   		0.05129      
3.45000   		0.04757      
3.46000   		0.04311      
3.47000   		0.03802      
3.48000   		0.03105      
3.49000   		0.02073      
3.50000   		0.00655      
3.51000   		-0.01056     
3.52000   		-0.02803     
3.53000   		-0.04399     
3.54000   		-0.05967     
3.55000   		-0.07595     
3.56000   		-0.08992     
3.57000   		-0.09821     
3.58000   		-0.10040     
3.59000   		-0.09808     
3.60000   		-0.09361     
3.61000   		-0.08852     
3.62000   		-0.08192     
3.63000   		-0.07248     
3.64000   		-0.06024     
3.65000   		-0.04644     
3.66000   		-0.03328     
3.67000   		-0.02291     
3.68000   		-0.01628     
3.69000   		-0.01303     
3.70000   		-0.01132     
3.71000   		-0.00768     
3.72000   		0.00313      
3.73000   		0.02350      
3.74000   		0.04821      
3.75000   		0.06921      
3.76000   		0.08033      
3.77000   		0.07877      
3.78000   		0.06672      
3.79000   		0.04841      
3.80000   		0.02719      
3.81000   		0.00664      
3.82000   		-0.00826     
3.83000   		-0.01418     
3.84000   		-0.01251     
3.85000   		-0.00693     
3.86000   		-0.00096     
3.87000   		0.00258      
3.88000   		0.00177      
3.89000   		-0.00362     
3.90000   		-0.01145     
3.91000   		-0.01815     
3.92000   		-0.01981     
3.93000   		-0.01388     
3.94000   		-0.00087     
3.95000   		0.01577      
3.96000   		0.02982      
3.97000   		0.03763      
3.98000   		0.04346      
3.99000   		0.05218      
4.00000   		0.06186      
4.01000   		0.06677      
4.02000   		0.06045      
4.03000   		0.04136      
4.04000   		0.01827      
4.05000   		0.00153      
4.06000   		-0.00572     
4.07000   		-0.00510     
4.08000   		-0.00069     
4.09000   		0.00394      
4.10000   		0.00850      
4.11000   		0.01370      
4.12000   		0.01877      
4.13000   		0.02128      
4.14000   		0.01705      
4.15000   		0.00305      
4.16000   		-0.01967     
4.17000   		-0.04697     
4.18000   		-0.07251     
4.19000   		-0.09106     
4.20000   		-0.10173     
4.21000   		-0.10570     
4.22000   		-0.10388     
4.23000   		-0.09700     
4.24000   		-0.08545     
4.25000   		-0.06962     
4.26000   		-0.05013     
4.27000   		-0.02847     
4.28000   		-0.00784     
4.29000   		0.00826      
4.30000   		0.01737      
4.31000   		0.01971      
4.32000   		0.01980      
4.33000   		0.02219      
4.34000   		0.02716      
4.35000   		0.03235      
4.36000   		0.03441      
4.37000   		0.03144      
4.38000   		0.02554      
4.39000   		0.02003      
4.40000   		0.01665      
4.41000   		0.01526      
4.42000   		0.01380      
4.43000   		0.01002      
4.44000   		0.00309      
4.45000   		-0.00651     
4.46000   		-0.01695     
4.47000   		-0.02618     
4.48000   		-0.03333     
4.49000   		-0.03839     
4.50000   		-0.04186     
4.51000   		-0.04441     
4.52000   		-0.04662     
4.53000   		-0.04744     
4.54000   		-0.04253     
4.55000   		-0.02775     
4.56000   		-0.00269     
4.57000   		0.02951      
4.58000   		0.06229      
4.59000   		0.08887      
4.60000   		0.10528      
4.61000   		0.11123      
4.62000   		0.11105      
4.63000   		0.10947      
4.64000   		0.10775      
4.65000   		0.10396      
4.66000   		0.09322      
4.67000   		0.07206      
4.68000   		0.04288      
4.69000   		0.01134      
4.70000   		-0.01620     
4.71000   		-0.03523     
4.72000   		-0.04539     
4.73000   		-0.04907     
4.74000   		-0.04994     
4.75000   		-0.05004     
4.76000   		-0.04688     
4.77000   		-0.03826     
4.78000   		-0.02713     
4.79000   		-0.01788     
4.80000   		-0.01283     
4.81000   		-0.01237     
4.82000   		-0.01510     
4.83000   		-0.01890     
4.84000   		-0.02206     
4.85000   		-0.02261     
4.86000   		-0.01751     
4.87000   		-0.00573     
4.88000   		0.00867      
4.89000   		0.02041      
4.90000   		0.02673      
4.91000   		0.02741      
4.92000   		0.02476      
4.93000   		0.02142      
4.94000   		0.01808      
4.95000   		0.01457      
4.96000   		0.01089      
4.97000   		0.00699      
4.98000   		0.00262      
4.99000   		-0.00190     
5.00000   		-0.00475     
5.01000   		-0.00495     
5.02000   		-0.00448     
5.03000   		-0.00681     
5.04000   		-0.01539     
5.05000   		-0.03017     
5.06000   		-0.04406     
5.07000   		-0.04992     
5.08000   		-0.04755     
5.09000   		-0.04052     
5.10000   		-0.03299     
5.11000   		-0.02799     
5.12000   		-0.02594     
5.13000   		-0.02558     
5.14000   		-0.02477     
5.15000   		-0.02112     
5.16000   		-0.01245     
5.17000   		0.00148      
5.18000   		0.01735      
5.19000   		0.03137      
5.20000   		0.04240      
5.21000   		0.05152      
5.22000   		0.06155      
5.23000   		0.07519      
5.24000   		0.09329      
5.25000   		0.11374      
5.26000   		0.13042      
5.27000   		0.13646      
5.28000   		0.12750      
5.29000   		0.10336      
5.30000   		0.06973      
5.31000   		0.03395      
5.32000   		0.00063      
5.33000   		-0.02823     
5.34000   		-0.05304     
5.35000   		-0.07493     
5.36000   		-0.09397     
5.37000   		-0.10929     
5.38000   		-0.11935     
5.39000   		-0.12329     
5.40000   		-0.12228     
5.41000   		-0.11767     
5.42000   		-0.10898     
5.43000   		-0.09606     
5.44000   		-0.08135     
5.45000   		-0.06801     
5.46000   		-0.05789     
5.47000   		-0.05118     
5.48000   		-0.04621     
5.49000   		-0.04155     
5.50000   		-0.03819     
5.51000   		-0.03831     
5.52000   		-0.04409     
5.53000   		-0.05560     
5.54000   		-0.06868     
5.55000   		-0.07833     
5.56000   		-0.08212     
5.57000   		-0.07886     
5.58000   		-0.06723     
5.59000   		-0.04760     
5.60000   		-0.02367     
5.61000   		0.00083      
5.62000   		0.02534      
5.63000   		0.05047      
5.64000   		0.07604      
5.65000   		0.10015      
5.66000   		0.11811      
5.67000   		0.12611      
5.68000   		0.12478      
5.69000   		0.11632      
5.70000   		0.10168      
5.71000   		0.08302      
5.72000   		0.06613      
5.73000   		0.05557      
5.74000   		0.04988      
5.75000   		0.04579      
5.76000   		0.04235      
5.77000   		0.03913      
5.78000   		0.03452      
5.79000   		0.02750      
5.80000   		0.01958      
5.81000   		0.01318      
5.82000   		0.00995      
5.83000   		0.01039      
5.84000   		0.01362      
5.85000   		0.01843      
5.86000   		0.02433      
5.87000   		0.03022      
5.88000   		0.03321      
5.89000   		0.03027      
5.90000   		0.01996      
5.91000   		0.00213      
5.92000   		-0.02218     
5.93000   		-0.05056     
5.94000   		-0.07915     
5.95000   		-0.10489     
5.96000   		-0.12781     
5.97000   		-0.14787     
5.98000   		-0.16187     
5.99000   		-0.16736     
6.00000   		-0.16654     
6.01000   		-0.16271     
6.02000   		-0.15647     
6.03000   		-0.14676     
6.04000   		-0.13192     
6.05000   		-0.11117     
6.06000   		-0.08590     
6.07000   		-0.05735     
6.08000   		-0.02420     
6.09000   		0.01346      
6.10000   		0.05000      
6.11000   		0.07737      
6.12000   		0.08822      
6.13000   		0.07957      
6.14000   		0.05645      
6.15000   		0.02823      
6.16000   		0.00483      
6.17000   		-0.00777     
6.18000   		-0.01193     
6.19000   		-0.01262     
6.20000   		-0.01187     
6.21000   		-0.01010     
6.22000   		-0.00754     
6.23000   		-0.00432     
6.24000   		-0.00066     
6.25000   		0.00323      
6.26000   		0.00734      
6.27000   		0.01130      
6.28000   		0.01379      
6.29000   		0.01425      
6.30000   		0.01470      
6.31000   		0.01700      
6.32000   		0.02020      
6.33000   		0.02270      
6.34000   		0.02441      
6.35000   		0.02522      
6.36000   		0.02350      
6.37000   		0.01655      
6.38000   		0.00110      
6.39000   		-0.02225     
6.40000   		-0.04451     
6.41000   		-0.05666     
6.42000   		-0.05788     
6.43000   		-0.04874     
6.44000   		-0.02454     
6.45000   		0.01759      
6.46000   		0.07174      
6.47000   		0.12971      
6.48000   		0.18742      
6.49000   		0.24321      
6.50000   		0.29613      
6.51000   		0.34326      
6.52000   		0.37724      
6.53000   		0.39374      
6.54000   		0.39885      
6.55000   		0.39750      
6.56000   		0.38193      
6.57000   		0.34304      
6.58000   		0.28177      
6.59000   		0.20587      
6.60000   		0.12653      
6.61000   		0.05352      
6.62000   		-0.00962     
6.63000   		-0.06347     
6.64000   		-0.11070     
6.65000   		-0.15333     
6.66000   		-0.19000     
6.67000   		-0.22010     
6.68000   		-0.24776     
6.69000   		-0.27579     
6.70000   		-0.29978     
6.71000   		-0.31392     
6.72000   		-0.31671     
6.73000   		-0.30632     
6.74000   		-0.27591     
6.75000   		-0.22310     
6.76000   		-0.15956     
6.77000   		-0.09352     
6.78000   		-0.01247     
6.79000   		0.09676      
6.80000   		0.22804      
6.81000   		0.35354      
6.82000   		0.42153      
6.83000   		0.39919      
6.84000   		0.31503      
6.85000   		0.21531      
6.86000   		0.12046      
6.87000   		0.03781      
6.88000   		-0.02537     
6.89000   		-0.06532     
6.90000   		-0.08552     
6.91000   		-0.09133     
6.92000   		-0.08455     
6.93000   		-0.06529     
6.94000   		-0.03391     
6.95000   		0.00658      
6.96000   		0.04823      
6.97000   		0.08229      
6.98000   		0.10342      
6.99000   		0.11104      
7.00000   		0.11068      
7.01000   		0.10691      
7.02000   		0.09648      
7.03000   		0.07463      
7.04000   		0.04144      
7.05000   		0.00041      
7.06000   		-0.04298     
7.07000   		-0.08174     
7.08000   		-0.10778     
7.09000   		-0.11620     
7.10000   		-0.10943     
7.11000   		-0.09375     
7.12000   		-0.07569     
7.13000   		-0.05909     
7.14000   		-0.04215     
7.15000   		-0.02143     
7.16000   		0.00417      
7.17000   		0.03110      
7.18000   		0.04888      
7.19000   		0.04776      
7.20000   		0.02625      
7.21000   		-0.01005     
7.22000   		-0.04981     
7.23000   		-0.08434     
7.24000   		-0.11580     
7.25000   		-0.14614     
7.26000   		-0.16604     
7.27000   		-0.16647     
7.28000   		-0.15030     
7.29000   		-0.12400     
7.30000   		-0.08909     
7.31000   		-0.04321     
7.32000   		0.01876      
7.33000   		0.09807      
7.34000   		0.18580      
7.35000   		0.26909      
7.36000   		0.33727      
7.37000   		0.38377      
7.38000   		0.40810      
7.39000   		0.40832      
7.40000   		0.37372      
7.41000   		0.30276      
7.42000   		0.22107      
7.43000   		0.15662      
7.44000   		0.11503      
7.45000   		0.08846      
7.46000   		0.06482      
7.47000   		0.03565      
7.48000   		0.00377      
7.49000   		-0.02525     
7.50000   		-0.05165     
7.51000   		-0.07682     
7.52000   		-0.09872     
7.53000   		-0.11503     
7.54000   		-0.12648     
7.55000   		-0.13494     
7.56000   		-0.14135     
7.57000   		-0.14613     
7.58000   		-0.14960     
7.59000   		-0.15266     
7.60000   		-0.15743     
7.61000   		-0.16560     
7.62000   		-0.17684     
7.63000   		-0.19046     
7.64000   		-0.20703     
7.65000   		-0.22688     
7.66000   		-0.24847     
7.67000   		-0.26968     
7.68000   		-0.28917     
7.69000   		-0.30690     
7.70000   		-0.32466     
7.71000   		-0.34225     
7.72000   		-0.35355     
7.73000   		-0.35417     
7.74000   		-0.34899     
7.75000   		-0.34175     
7.76000   		-0.32470     
7.77000   		-0.29106     
7.78000   		-0.24723     
7.79000   		-0.20249     
7.80000   		-0.15868     
7.81000   		-0.11364     
7.82000   		-0.06471     
7.83000   		-0.00712     
7.84000   		0.06769      
7.85000   		0.15335      
7.86000   		0.20995      
7.87000   		0.20288      
7.88000   		0.14158      
7.89000   		0.05712      
7.90000   		-0.02031     
7.91000   		-0.07458     
7.92000   		-0.11656     
7.93000   		-0.16126     
7.94000   		-0.20498     
7.95000   		-0.23894     
7.96000   		-0.26290     
7.97000   		-0.27912     
7.98000   		-0.28602     
7.99000   		-0.28179     
8.00000   		-0.26823     
8.01000   		-0.24842     
8.02000   		-0.22426     
8.03000   		-0.19542     
8.04000   		-0.15834     
8.05000   		-0.11146     
8.06000   		-0.06011     
8.07000   		0.00152      
8.08000   		0.10836      
8.09000   		0.27555      
8.10000   		0.45004      
8.11000   		0.56847      
8.12000   		0.61492      
8.13000   		0.60832      
8.14000   		0.58956      
8.15000   		0.58391      
8.16000   		0.56410      
8.17000   		0.50325      
8.18000   		0.42746      
8.19000   		0.37041      
8.20000   		0.32792      
8.21000   		0.28412      
8.22000   		0.23774      
8.23000   		0.19110      
8.24000   		0.13899      
8.25000   		0.07902      
8.26000   		0.02190      
8.27000   		-0.02242     
8.28000   		-0.05847     
8.29000   		-0.09349     
8.30000   		-0.12569     
8.31000   		-0.15078     
8.32000   		-0.16843     
8.33000   		-0.17939     
8.34000   		-0.18259     
8.35000   		-0.17635     
8.36000   		-0.15950     
8.37000   		-0.13308     
8.38000   		-0.10188     
8.39000   		-0.07004     
8.40000   		-0.03672     
8.41000   		-0.00076     
8.42000   		0.03468      
8.43000   		0.06565      
8.44000   		0.09100      
8.45000   		0.11122      
8.46000   		0.12733      
8.47000   		0.14051      
8.48000   		0.15172      
8.49000   		0.16038      
8.50000   		0.16329      
8.51000   		0.15819      
8.52000   		0.14742      
8.53000   		0.13406      
8.54000   		0.11802      
8.55000   		0.09867      
8.56000   		0.07736      
8.57000   		0.05496      
8.58000   		0.02911      
8.59000   		-0.00194     
8.60000   		-0.03549     
8.61000   		-0.06745     
8.62000   		-0.09555     
8.63000   		-0.11956     
8.64000   		-0.14133     
8.65000   		-0.16146     
8.66000   		-0.17590     
8.67000   		-0.18135     
8.68000   		-0.18052     
8.69000   		-0.17747     
8.70000   		-0.17304     
8.71000   		-0.16615     
8.72000   		-0.15512     
8.73000   		-0.13845     
8.74000   		-0.11568     
8.75000   		-0.08891     
8.76000   		-0.06417     
8.77000   		-0.04735     
8.78000   		-0.03996     
8.79000   		-0.04009     
8.80000   		-0.04329     
8.81000   		-0.04449     
8.82000   		-0.03988     
8.83000   		-0.02837     
8.84000   		-0.01289     
8.85000   		0.00216      
8.86000   		0.01344      
8.87000   		0.02054      
8.88000   		0.02784      
8.89000   		0.03923      
8.90000   		0.05280      
8.91000   		0.06593      
8.92000   		0.08018      
8.93000   		0.09803      
8.94000   		0.11957      
8.95000   		0.14276      
8.96000   		0.16354      
8.97000   		0.17826      
8.98000   		0.18592      
8.99000   		0.18800      
9.00000   		0.18847      
9.01000   		0.19061      
9.02000   		0.19376      
9.03000   		0.19489      
9.04000   		0.19036      
9.05000   		0.17681      
9.06000   		0.15215      
9.07000   		0.11751      
9.08000   		0.07926      
9.09000   		0.04404      
9.10000   		0.01369      
9.11000   		-0.01231     
9.12000   		-0.03435     
9.13000   		-0.05300     
9.14000   		-0.06941     
9.15000   		-0.08556     
9.16000   		-0.10458     
9.17000   		-0.12791     
9.18000   		-0.15245     
9.19000   		-0.17470     
9.20000   		-0.19467     
9.21000   		-0.21332     
9.22000   		-0.22993     
9.23000   		-0.24332     
9.24000   		-0.25303     
9.25000   		-0.25932     
9.26000   		-0.26324     
9.27000   		-0.26593     
9.28000   		-0.26795     
9.29000   		-0.26923     
9.30000   		-0.26910     
9.31000   		-0.26704     
9.32000   		-0.26353     
9.33000   		-0.25912     
9.34000   		-0.25347     
9.35000   		-0.24614     
9.36000   		-0.23741     
9.37000   		-0.22690     
9.38000   		-0.21227     
9.39000   		-0.19069     
9.40000   		-0.16026     
9.41000   		-0.12116     
9.42000   		-0.07666     
9.43000   		-0.02867     
9.44000   		0.02651      
9.45000   		0.08690      
9.46000   		0.13373      
9.47000   		0.14925      
9.48000   		0.13440      
9.49000   		0.10233      
9.50000   		0.07199      
9.51000   		0.05620      
9.52000   		0.05000      
9.53000   		0.04608      
9.54000   		0.05009      
9.55000   		0.06844      
9.56000   		0.09628      
9.57000   		0.12562      
9.58000   		0.15354      
9.59000   		0.17802      
9.60000   		0.19363      
9.61000   		0.19470      
9.62000   		0.17862      
9.63000   		0.14816      
9.64000   		0.11367      
9.65000   		0.08471      
9.66000   		0.06200      
9.67000   		0.04423      
9.68000   		0.03494      
9.69000   		0.03807      
9.70000   		0.05353      
9.71000   		0.07763      
9.72000   		0.10362      
9.73000   		0.12526      
9.74000   		0.14024      
9.75000   		0.14866      
9.76000   		0.15147      
9.77000   		0.15022      
9.78000   		0.14680      
9.79000   		0.14193      
9.80000   		0.13364      
9.81000   		0.12038      
9.82000   		0.10410      
9.83000   		0.08851      
9.84000   		0.07728      
9.85000   		0.07200      
9.86000   		0.07019      
9.87000   		0.06863      
9.88000   		0.06662      
9.89000   		0.06529      
9.90000   		0.06672      
9.91000   		0.07192      
9.92000   		0.07893      
9.93000   		0.08482      
9.94000   		0.08757      
9.95000   		0.08554      
9.96000   		0.07712      
9.97000   		0.06199      
9.98000   		0.04216      
9.99000   		0.02050      
10.00000  		-0.00077     
10.01000  		-0.02049     
10.02000  		-0.03901     
10.03000  		-0.05594     
10.04000  		-0.06804     
10.05000  		-0.07338     
10.06000  		-0.07524     
10.07000  		-0.07751     
10.08000  		-0.08018     
10.09000  		-0.08227     
10.10000  		-0.08455     
10.11000  		-0.08786     
10.12000  		-0.09132     
10.13000  		-0.09364     
10.14000  		-0.09423     
10.15000  		-0.09282     
10.16000  		-0.08885     
10.17000  		-0.08098     
10.18000  		-0.06645     
10.19000  		-0.04422     
10.20000  		-0.01789     
10.21000  		0.00807      
10.22000  		0.03200      
10.23000  		0.05316      
10.24000  		0.06980      
10.25000  		0.08010      
10.26000  		0.08325      
10.27000  		0.07915      
10.28000  		0.06818      
10.29000  		0.05137      
10.30000  		0.03050      
10.31000  		0.00792      
10.32000  		-0.01347     
10.33000  		-0.03090     
10.34000  		-0.04244     
10.35000  		-0.04706     
10.36000  		-0.04444     
10.37000  		-0.03517     
10.38000  		-0.02088     
10.39000  		-0.00419     
10.40000  		0.01130      
10.41000  		0.02281      
10.42000  		0.03013      
10.43000  		0.03446      
10.44000  		0.03727      
10.45000  		0.03954      
10.46000  		0.04111      
10.47000  		0.04161      
10.48000  		0.04140      
10.49000  		0.04086      
10.50000  		0.03989      
10.51000  		0.03835      
10.52000  		0.03653      
10.53000  		0.03498      
10.54000  		0.03419      
10.55000  		0.03475      
10.56000  		0.03735      
10.57000  		0.04271      
10.58000  		0.05168      
10.59000  		0.06371      
10.60000  		0.07535      
10.61000  		0.08323      
10.62000  		0.08705      
10.63000  		0.08653      
10.64000  		0.07828      
10.65000  		0.06026      
10.66000  		0.03627      
10.67000  		0.01159      
10.68000  		-0.01132     
10.69000  		-0.03191     
10.70000  		-0.05055     
10.71000  		-0.06735     
10.72000  		-0.08102     
10.73000  		-0.09075     
10.74000  		-0.09821     
10.75000  		-0.10491     
10.76000  		-0.10983     
10.77000  		-0.11127     
10.78000  		-0.10867     
10.79000  		-0.10103     
10.80000  		-0.08557     
10.81000  		-0.06155     
10.82000  		-0.03422     
10.83000  		-0.00915     
10.84000  		0.01333      
10.85000  		0.03341      
10.86000  		0.04668      
10.87000  		0.04738      
10.88000  		0.03174      
10.89000  		0.00101      
10.90000  		-0.03549     
10.91000  		-0.06811     
10.92000  		-0.09460     
10.93000  		-0.11628     
10.94000  		-0.13425     
10.95000  		-0.14876     
10.96000  		-0.15890     
10.97000  		-0.16419     
10.98000  		-0.16628     
10.99000  		-0.16665     
11.00000  		-0.16445     
11.01000  		-0.15797     
11.02000  		-0.14584     
11.03000  		-0.12749     
11.04000  		-0.10367     
11.05000  		-0.07610     
11.06000  		-0.04692     
11.07000  		-0.01789     
11.08000  		0.01004      
11.09000  		0.03578      
11.10000  		0.05719      
11.11000  		0.07199      
11.12000  		0.07856      
11.13000  		0.07663      
11.14000  		0.06801      
11.15000  		0.05581      
11.16000  		0.04366      
11.17000  		0.03422      
11.18000  		0.02790      
11.19000  		0.02313      
